교차로코드,교차로명칭,지번,X좌표,Y좌표
3361,이문새마을금고,257-164대,205375.0834,555326.3409
3362,이문행운모터스,428 대,205479.0617,555699.2868
3363,이문e편한세상,56-1도,205479.6848,556097.885
3364,이문초교,164-25도,205651.9276,555938.5328
3365,삼원택시,42-1철,205922.3392,556166.0192
3366,이문파출소(연등)1,189-3 철,205980.4655,555464.1456
3367,이문파출소,64대,205990.5737,555301.7414
3369,이문쌍용아파트(연등),189철,206192.2365,555624.8373
3370,이화교,53-1전,206273.3201,555747.6916
3371,이문파출소(연등)2,353-6제,206020.8685,555078.9322
3372,휘경2동주민센터,4-2답,206081.7423,554459.9842
3373,동대문차량보관소,7-36도,206054.9865,554344.4643
3374,전동중교앞,1031-450천,206359.454,553929.8506
3375,휘경공고,49-23도,206140.7358,553868.655
3376,동문장애인복지관앞(연등),1031-450천,206432.3692,553837.0842
3377,동대부고,727-24천,206756.3735,553029.4716
3378,힐스테이트아파트,473-2도,206776.8841,552836.9578
3379,성복교회(연등)1,727-24천,206791.7434,552572.5335
3381,성산대교남단,177 천,190130.5013,549777.4004
3382,현대자동차서비스센터,37-1도,193985.5034,545793.1642
3383,홍제초교,455대,195041.1039,554739.9586
3384,가리봉2동,799-23대,190019.7497,542596.6195
3385,정심초교,산89-114도,191749.4568,541227.5208
3386,선릉설렁탕,113-2 대,204028.4239,545389.124
3387,서울의료원,171 대,205805.6481,545866.4843
3388,"강일3,6단지",351-2대,215475.2679,551714.9098
3389,코카콜라,556-1도,211457.5369,549973.1243
3390,장안현대홈타운,336대,206635.8227,552085.2917
3391,안평초교,473-6도,206428.4462,551620.1616
3392,군자교밑,480-19도,206283.4805,551302.3648
3393,부품상가삼거리,482도,205185.7166,551583.5024
3394,답십리1동,532-1제,204910.1878,551838.9141
3395,답십리초교,182-1대,204741.8998,551996.8294
3368,이문쌍용아파트,59답,206112.1674,555508.4856
3396,삼희아파트,478-25대,204578.5405,552152.677
3397,답십리초교(연등),149-4종,204666.3335,552070.1968
3398,보광타워,477-1대,204498.966,552262.7356
3399,신답육교,524-1도,204401.0632,552374.3148
3400,청계한신109동,648-1대,204143.9621,552613.6339
3401,태양하나어린이집,493-2대,204046.8051,552705.645
3402,청량리교회,672천,203985.5244,552884.0753
3403,청량리굴다리,670도,204050.0881,553035.6807
3404,전농1동(연등)2,666도,204130.2601,552827.6958
3405,한남대교남단서측,386 천,201435.5594,547074.2059
3406,전농1동(연등)1,534-31도,204305.5893,553105.4724
3407,연세의원앞,127-389철,204401.4078,553248.8103
3408,소화물창고,584-21도,204539.1947,553465.3392
3409,창경궁,,199706.94,553274.289
3410,천마빌딩,,204633.566,553613.3544
3411,농협전농지점,666도,204343.6059,552843.923
3412,혜화초교,,199966.1629,554321.5007
3413,농협전농지점(연등),524-1도,204472.34,552749.1056
3414,답십리래미안위브102동앞,335-15대,204528.9121,552549.6006
3416,동명교회,295-182대,204938.0811,552594.1354
3417,답십리한양아파트,10-9도,205260.7359,552593.9329
3418,답십리한양아파트(연등)2,10대,205168.3871,552595.2396
3419,답십리한양아파트(연등)1,80-1대,205353.979,552590.951
3420,힐스포츠센터,산2-11도,205610.5044,552585.887
3421,참튼튼병원(연등),123-11 대,206053.8628,552563.042
3422,참튼튼병원,291-1대,206154.6193,552550.2848
3423,장안아파트입구,470-1도,206577.3952,552514.972
3424,장평중,471-1도,206227.3589,551714.9688
3425,우리은행장안,469-9도,205977.1042,551833.162
3426,노원롯데백화점,729도,205347.5224,561631.9701
3427,동대문소방서,377-9대,205840.607,551588.5378
3428,"상계2,6단지",747도,205414.6676,561313.877
3429,중계역(연등),747도,205569.3268,560830.8849
3430,장안현대벤처빌(연등)3,383-11대,206072.0397,552018.3339
3432,보문시장,1-1도,201803.304,553763.9864
3433,장안현대벤처빌,371-7대,206131.2008,552132.0349
3434,연가교남측,529-22대,193124.4352,552468.0825
3435,장안현대벤처빌(연등)2,470-2도,206188.8021,552242.1329
3436,장안현대벤처빌(연등)1,306-12대,206260.6023,552380.0341
3437,햇살요양병원,312-7대,206351.061,552738.1612
3438,장안지구대앞,469-4도,206359.3331,552861.751
3439,장안동근린공원,92-17대,206371.8231,553099.1641
3440,장안동근린공원(연등),469-1 도,206365.1155,552967.4755
3441,장안2동주민센터,94-23 도,206204.0807,553248.7221
3442,국립과학관,,199731.5508,553545.5698
3443,서울여대,산223-8임,208280.7553,558445.9485
3444,월계대동아파트,392-125도,205225.4859,557959.8143
3445,롯데캐슬갤럭시1차아파트,395 도,201411.0495,546809.6001
3446,전농대원빌딩,30-1도,205403.7602,553156.5896
3447,동대문구노인정보화센터,295-26 도,204887.5323,552934.9536
3448,동대문구노인정보화센터(연등),325-21도,204956.1549,552991.747
3450,청솔우성아파트(연등)2,80-7도,205176.302,552825.42
3451,청솔우성301동,991대,205434.5707,552921.8478
3452,우아세어린이집,70-8대,205060.6592,552379.8547
3453,답십리두산아파트,36-2도,205050.7324,552247.3676
3454,답십리성당,534도,205005.0746,551943.4557
3455,군자초교입구,4-118대,205400.3972,551782.2089
3456,단골슈퍼앞,165-33종,205710.4032,551944.2204
3457,장안시장입구,12-4제,205497.7191,551934.3906
3458,동작구청,50-1도,194714.1099,545854.1816
3459,재향군인회,,199786.6644,552645.0948
3461,목1119동,325-11도,187838.1245,545369.4315
3462,세양청마루아파트,204-6구,187997.7043,545469.7852
3463,한신대,453-1도,201189.6592,559356.6441
3464,서울기독대학교,34-8도,192588.0084,555694.5096
3465,한유약국,2-24학,205657.4529,552197.8286
3466,백석빌딩,2-179대,205758.7774,552371.2344
3467,촬영소사거리(연등)1,114-1도,205907.0419,552697.1133
3468,장안LPG,1-92도,205967,552936.4268
3469,배봉초교(연등),95-1대,206013.4036,553121.0079
2603,신한예식장(연등)1,76-6대,191604.8036,546948.3194
2604,영등포시장역,65-8도,191613.4458,547028.4038
2606,서영물류센터,6-1 차,191062.0226,546829.5998
2607,교보생명영등포지점,30-1도,190521.5794,546936.0508
2608,유원문래아파트,27-1도,190053.058,546884.5735
2609,문래중,45-1도,189833.1601,546790.207
2610,문래LG빌리지단지안,54 대,190978.0715,546194.1973
2611,신한성내,9-2도,211180.2914,548698.7104
2612,문래LG아파트정문,49-1도,190800.072,546410.6751
2613,문래LG아파트후문,54 대,191085.8474,546383.5575
2614,영등포리더스뷰,31-1도,191110.2837,546567.2215
2615,도림고가밑,168-14도,191037.4677,545692.201
2616,양평벽산아파트(경보),27-5도,189569.9132,547101.2261
2618,서울교가변(삭),111-1도,192108.0923,546488.1626
2619,평화유치원,79-2도,190853.6949,548093.8707
2620,벧엘교회,1-6대,190751.5498,547927.9902
2621,문래역사거리(연등),30-2대,190589.1315,546645.8421
2623,청과시장입구,8-23도,191409.2696,546184.8584
2624,당서초교후문,331-12대,191198.8609,548063.4188
3460,양천구청역,327대,188084.0938,545897.1765
2626,영등포푸르지오아파트,647-4도,191397.4359,545941.3625
2627,동자동,14-52도,197544.7508,550179.1272
2628,용산1호정문,1-8도,197692.0732,548699.4016
2629,용산소방서,296-1 도,197566.0423,548277.7554
2631,재정관리단앞,492도,198841.6883,548761.5524
2632,동빙고동,19-2대,199235.5751,547773.1492
2633,6번정문,22-34잡,199257.3642,547536.1789
2634,롯데마트서울역,122-14 철,197263.5061,550641.9176
2635,소화아동병원,122-14 철,197263.6992,550485.9257
2636,소화아동병원(연등),122-22 철,197273.5262,550350.634
2637,청파동삼거리(연등),141-9도,197344.5749,549963.9525
2638,삼일교회,43-212도,197382.9622,549638.5162
2639,숙명여대입구,1도,197402.564,549489.4986
2640,용산서,53-13도,197260.4061,548968.3185
2641,신한은행원효,36도,196700.1168,548490.3166
2642,강원전자,8-19도,196487.8372,548373.9515
2643,원효3가,41-12도,196356.0572,548301.9621
2645,한강자이에클라트,8-1대,196051.9358,548039.5916
2647,신정빌딩(연등),151-3도,195748.9148,548131.6908
2648,강변삼성아파트,83대,195487.1911,548329.6661
2649,세계일보(연등)1,64도,197125.2258,547274.5287
2650,용산공고,419 대,197166.6306,547245.38
2651,이촌역앞,19대,197465.2195,547079.095
2652,철우아파트,19-2도,197324.4515,547127.5228
2653,이촌역,17-2도,197735.664,546990.7109
2654,국립중앙박물관(연등),11-426 대,198126.6169,546834.0016
2656,서빙고동주민센터,180-7도,199469.9733,546741.1582
2662,전자랜드(연등),16-7천,196450.9882,548196.7083
2663,철도정비창(연등)1,16-21천,196354.2909,548172.5641
2664,철도정비창,16-7천,196250.2458,548138.9851
2665,용마슈퍼,5-713철,196311.9537,549013.801
2666,용산롯데캐슬,5-742대,196809.2474,548792.0065
2667,부영주유소,171-1도,195989.6409,547940.4086
2668,제일은행이촌,171-1도,196031.4461,547549.8564
2669,새남터성당,171-1도,196159.3737,547373.8424
2670,강변맨션,171-1도,196385.8611,547164.5261
2671,이촌동,301-5도,196910.3798,546923.8405
2672,의사협회,302-30도,196984.247,546773.0222
2673,이촌동삼거리,301-5도,197036.4788,546906.862
2674,신용산아파트(연등)3,24 대,197406.8364,546830.9121
2675,신용산아파트(연등)1,301-5도,197148.5313,546883.8444
2676,한강맨션,301-5도,197553.2446,546769.3466
2677,신용산초교,301-5도,197810.5405,546668.6311
2678,이촌건영아파트,11-438대,198074.0922,546563.4313
2646,원효산호아파트,6-82 도,195597.0566,548211.8389
2657,잠수장,37-2대,199706.2895,546832.1813
2659,나진전자상가(연등),48 대,196971.2964,548238.1012
2660,용산전자상가(연등),54-1학,196806.0604,548211.2334
2661,전자랜드,16-39도,196605.2922,548180.7233
2679,렉스아파트,412-6 대,198184.2108,546522.3233
2680,금강병원,301-163도,198345.3836,546487.4702
2681,신동아쇼핑,241-105대,198714.6917,546485.1793
2682,강변신동아(경보),69-7철,198724.1891,546357.7342
2683,용문시장,126-4학,196494.2603,548672.6252
2684,용문동주민센터입구,127-1도,196435.9822,548777.8565
2685,국민은행효창,5-2도,196650.0255,549097.3771
2686,효창공원,89-191대,196929.8641,549514.3554
2687,효창공원(연등),98-11대,197070.6074,549485.2716
2688,남산맨션,726-465도,200147.2099,549345.4919
2689,하얏트호텔,산1-127임,199720.6,549060.6306
2690,남산공원,산1-138임,199578.8489,549173.2016
2691,남산체육관,산1-5임,199316.4091,549237.2949
2692,하이츠빌라,262-71도,199208.229,549422.5038
2693,용산2가동주민센터,산1-1임,198694.6761,549671.2284
2696,국방민원실,8-57대,198135.6225,548358.5627
2697,"1,2번정문",6대,198299.2316,548362.0099
2698,"3,4번정문",6대,198643.4355,548380.1155
2699,이태원,154-13대,199150.7701,548308.2142
2702,제일기획앞,738-29도,199896.9413,548420.551
2703,다래원,743-28도,199759.684,548357.3701
2705,한강진교회,738-29 도,200140.0043,548754.5799
2706,한강진역,726-494도,200154.8061,548946.3825
2707,한남역,525-45천,200621.9184,547701.2898
2709,한남아이파크,63-1 도,200610.0565,548057.2436
2710,UN빌리지(연등),263-14도,200790.5294,548283.38
2711,UN빌리지,32-37도,200914.9337,548345.7996
2712,말레이지아대사관,218-14대,201099.0436,548712.4696
2714,81번종점(경보),6-2대,200084.1101,547407.6941
2715,한국폴리텍대학,732-23도,199724.3108,547865.9553
2716,청화아파트,96-93도,199556.8003,548004.8976
2717,일심외과,142-90도,197650.0402,549530.067
2718,갈월사회복지관,1-3구,197799.4267,549555.8584
2719,미주고시원,243-4도,198043.4108,549856.1162
2720,후암시장,244-146도,197997.6479,550075.358
2721,후암시장(연등),10-1도,197962.0721,550236.1112
2694,고엽제전우회,산1-2임,198614.4005,549873.0224
2695,국방부,8-4도,197869.8931,548346.3295
2700,이태원(연등),135-77대,199289.2994,548317.955
2701,이태원소방파출소,748-22대,199608.705,548344.5754
2713,보광동,87-3도,200195.4256,547277.7959
2722,영주교회(경보),339-12대,198438.477,549810.3613
2723,신성아파트(연등),79-3 학,212737.1886,547594.6286
2725,상일동대림빌라(경보),168도,214326.448,549606.2785
2726,성내중학교정문(경보),575도,211372.5921,547653.424
2727,성일초등학교정문(경보),574도,211423.3358,547794.8097
2728,둔촌동연세치과,462도,212574.7495,547963.5411
2729,둔촌주공아파트(연등),77-15답,212423.5618,547589.1037
2730,한산초교,79-4 공,212595.6659,547695.0447
2731,상일동낙타고개(경보),산60-10도,213617.701,549207.1574
2732,암사동코카콜라(경보),246-1도,211358.7446,550026.4781
2734,신명초등학교(경보),산26임,213226.3314,549009.5609
2735,중앙하이츠(경보),산 54-1 공,214078.8432,550052.5752
2736,강동고등학교(경보),163도,214279.7027,550155.6254
2737,상일동주민센터,124대,214897.8247,550117.8178
2738,강동경찰서앞(연등)1,590대,211134.0099,547677.4864
2739,강동경찰서앞,521-1 대,211177.0413,547652.6301
2740,성내초교소방파출소(경보),112-36도,210784.3826,548045.2344
2742,강동구민회관,26-15대,212509.5507,549630.366
2743,천호시장,421-18대,211307.4052,548989.1538
2745,고덕중학교(경보),224도,214203.5526,551258.8205
2746,선사주거지(경보),193전,211507.2817,550897.5647
2747,래미안솔베뉴앞(연등)1,산10-1도,212732.0507,550280.6041
2748,삼익그린2차후문(경보),15대,213087.7312,549991.1158
2749,주양쇼핑,46-7도,213504.9591,550277.8978
2750,한양대후문,102-17도,204412.7202,550689.8542
2751,둔촌역청구아파트,386-31대,211837.5688,547792.6704
2752,명원초등학교,37공,213230.0688,550248.9933
2753,고덕1동사무소(경보),603도,213146.971,551041.2651
2754,천호유치원앞,282-21대,211533.5899,549124.7576
2755,현대프라자앞,398대,211418.1998,548910.6193
2756,선린초교,30-4대,212806.5446,547715.2724
2757,삼익파크아파트(경보),53대,213065.838,549331.6126
2758,길동성당(경보),54-1도,213101.7323,549473.5129
2759,신한은행명일,332-1대,212900.4622,549676.8243
2760,고덕1PB(경보),493공,213149.7096,550895.5403
2744,양지마을,524도,212059.6446,550815.0085
2761,고덕초교사거리,산14-12 임,214666.646,551185.1655
2763,길동시장(경보),414-11도,212107.8289,548500.475
2764,묘곡초등학교(경보),307대,213612.8977,550910.1767
2765,시민공원입구(경보),659-1천,211020.7869,550799.2686
2766,고덕대우아파트(경보),산96임,212970.4777,551247.4796
2769,취수장(경보),산1-2제,212788.3163,551904.9206
2770,쓰레기압축장입구(경보),678천,214121.6646,552371.4612
2771,취수장정문(경보),396-1제,213028.2895,551875.961
2772,대명아파트,192-35대,211620.5,548777.2097
2773,천지안마(경보),546-7제,210820.7101,549773.9869
2774,"강일5,7단지",,215848.2687,551906.8937
2775,명덕초등학교(경보),469도,212891.9381,550786.8376
2776,영락보육원(경보),30-145도,198423.4571,549916.3293
2777,래미안용산,2철,197041.3118,547777.9842
2778,용사의집,40-999철,196905.8814,547614.8497
2779,용사의집(연등),422-2 도,196957.888,547683.3708
2780,한남지하차도,683-38대,200048.5381,548303.9399
2781,한남제일빌딩,629-4도,200566.6348,548192.217
2782,용문시장1문(연등),12-14도,196549.0034,548552.8131
2783,서빙고초교,4-2도,199186.8681,546970.9262
2784,효창공원앞역(연등),132-164대,196619.7137,548968.483
2785,원효로2가(연등),79-4대,196662.014,548323.819
2788,이촌119안전센터,110-1대,195866.7214,547851.0103
2789,청파초교,259-3 학,196767.5908,549777.1624
2790,일신기사식당앞(경보),136임,196759.7559,549673.4326
2791,효창공원삼거리,1-42학,196790.5006,549495.9966
2792,용산브라운스톤(연등),104대,196433.6403,548643.8172
